bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://eneoli.wikibase.cloud/entity/Q545,https://eneoli.wikibase.cloud/entity/statement/Q545-D496C214-915D-4C73-9C1F-0F2F88571F84,Author,2,Martin,Kavka,Martin Kavka,Martin Kavka,Martin Kavka,Martin Kavka
https://eneoli.wikibase.cloud/entity/Q441,https://eneoli.wikibase.cloud/entity/statement/Q441-6AB29F90-B7FB-4D83-90D2-06CF02CADBD7,Author,1,Daphné,Kerremans,Daphné Kerremans,Daphné Kerremans,Daphné Kerremans,Daphné Kerremans
https://eneoli.wikibase.cloud/entity/Q1026,https://eneoli.wikibase.cloud/entity/statement/Q1026-EE25CD6C-801A-47BC-BF01-72D641F03F0A,Author,1,Yvonne,Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher
https://eneoli.wikibase.cloud/entity/Q993,https://eneoli.wikibase.cloud/entity/statement/Q993-4337B480-2F40-4F66-8B57-F94EA02795DD,Author,1,Minchai,Kim,Minchai Kim,Minchai Kim,Minchai Kim,Minchai Kim
https://eneoli.wikibase.cloud/entity/Q204,https://eneoli.wikibase.cloud/entity/statement/Q204-59415395-683B-42F7-B999-542604679736,Author,4,Florian,Koch,Florian Koch,Florian Koch,Florian Koch,Florian Koch
https://eneoli.wikibase.cloud/entity/Q525,https://eneoli.wikibase.cloud/entity/statement/Q525-1D9A37DC-E018-4037-93AE-05717C74FE04,Author,1,Sia,Kolkovska,Sia Kolkovska,Sia Kolkovska,Sia Kolkovska,Sia Kolkovska
https://eneoli.wikibase.cloud/entity/Q462,https://eneoli.wikibase.cloud/entity/statement/Q462-17BEB65D-CFA8-40C0-943F-55FBD94DC27C,Author,1,Elena A.,Koltsova,Elena A. Koltsova,Elena A. Koltsova,Elena A. Koltsova,Elena A. Koltsova
https://eneoli.wikibase.cloud/entity/Q1073,https://eneoli.wikibase.cloud/entity/statement/Q1073-B13E6482-CC75-4011-99E1-6BBA12944B89,Author,1,Suvi,Korpi,Suvi Korpi,Suvi Korpi,Suvi Korpi,Suvi Korpi
https://eneoli.wikibase.cloud/entity/Q261,https://eneoli.wikibase.cloud/entity/statement/Q261-834374DA-7B87-4BFB-84AF-4C256FE1B34A,Author,1,Marita,Kristiansen,Marita Kristiansen,Marita Kristiansen,Marita Kristiansen,Marita Kristiansen
https://eneoli.wikibase.cloud/entity/Q451,https://eneoli.wikibase.cloud/entity/statement/Q451-387BA15D-C3C9-4A59-A669-21EC12334356,Author,1,Vivek,Kulkarni,Vivek Kulkarni,Vivek Kulkarni,Vivek Kulkarni,Vivek Kulkarni
https://eneoli.wikibase.cloud/entity/Q239,https://eneoli.wikibase.cloud/entity/statement/Q239-C6B1CA13-613D-4D98-B74A-1E5B24B0B27E,Author,3,Dietmar,Kunisch,Dietmar Kunisch,Dietmar Kunisch,Dietmar Kunisch,Dietmar Kunisch
https://eneoli.wikibase.cloud/entity/Q270,https://eneoli.wikibase.cloud/entity/statement/Q270-40ABBB92-F8EF-4056-99DE-C4A95F9C3E48,Author,1,Soufiane,Lanseur,Soufiane Lanseur,Soufiane Lanseur,Soufiane Lanseur,Soufiane Lanseur
https://eneoli.wikibase.cloud/entity/Q416,https://eneoli.wikibase.cloud/entity/statement/Q416-7993DDD1-1E27-459B-8DD8-4C9EBB27A072,Author,1,Jan,Lazar,Jan Lazar,Jan Lazar,Jan Lazar,Jan Lazar
https://eneoli.wikibase.cloud/entity/Q478,https://eneoli.wikibase.cloud/entity/statement/Q478-BA33D3C2-0081-459F-9B1B-BAC019CBE350,Author,1,Svetlana V.,Lebedeva,Svetlana V. Lebedeva,Svetlana V. Lebedeva,Svetlana V. Lebedeva,Svetlana V. Lebedeva
https://eneoli.wikibase.cloud/entity/Q357,https://eneoli.wikibase.cloud/entity/statement/Q357-1945AB9E-62E2-4DCE-B8C0-6CEFEA120B1B,Author,1,Michelle,Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle
https://eneoli.wikibase.cloud/entity/Q378,https://eneoli.wikibase.cloud/entity/statement/Q378-E21F5EEC-0EFD-4EE0-8362-7A5537E8F303,Author,1,Michelle,Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle
https://eneoli.wikibase.cloud/entity/Q379,https://eneoli.wikibase.cloud/entity/statement/Q379-F2B09B73-5EE7-4421-B88A-29C1A1EFA74A,Author,1,Michelle,Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle
https://eneoli.wikibase.cloud/entity/Q428,https://eneoli.wikibase.cloud/entity/statement/Q428-F6F0D10B-4A66-4978-B12C-183FD1EFAB36,Author,1,Michelle,Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle,Michelle Lecolle
https://eneoli.wikibase.cloud/entity/Q388,https://eneoli.wikibase.cloud/entity/statement/Q388-A10EE62A-59C0-45D1-A315-515F1B08EB68,Author,1,Hélène,Ledouble,Hélène Ledouble,Hélène Ledouble,Hélène Ledouble,Hélène Ledouble
https://eneoli.wikibase.cloud/entity/Q531,https://eneoli.wikibase.cloud/entity/statement/Q531-29F5E860-2490-4503-9E0C-1285440A86C4,Author,2,Soojin,Lee,Soojin Lee,Soojin Lee,Soojin Lee,Soojin Lee
https://eneoli.wikibase.cloud/entity/Q523,https://eneoli.wikibase.cloud/entity/statement/Q523-E065F945-53BA-4EB6-A2DA-06E79A24E6FC,Author,2,Soojin,Lee,Soojin Lee,Soojin Lee,Soojin Lee,Soojin Lee
https://eneoli.wikibase.cloud/entity/Q1023,https://eneoli.wikibase.cloud/entity/statement/Q1023-125639DC-E2C1-4B54-8FBB-E79F9A75C98B,Author,2,Gaël,Lejeune,Gaël Lejeune,Gaël Lejeune,Gaël Lejeune,Gaël Lejeune
https://eneoli.wikibase.cloud/entity/Q264,https://eneoli.wikibase.cloud/entity/statement/Q264-6CF04A97-98D8-4E9E-9000-03948894AACF,Author,1,Nathalie,Lemaire,Nathalie Lemaire,Nathalie Lemaire,Nathalie Lemaire,Nathalie Lemaire
https://eneoli.wikibase.cloud/entity/Q519,https://eneoli.wikibase.cloud/entity/statement/Q519-14FE57E4-0C12-45C2-9F67-1361E46A2BC2,Author,2,Maarten,Lemmens,Maarten Lemmens,Maarten Lemmens,Maarten Lemmens,Maarten Lemmens
https://eneoli.wikibase.cloud/entity/Q455,https://eneoli.wikibase.cloud/entity/statement/Q455-748FB67A-CF77-4554-BBA3-552A82B59C4E,Author,3,Kristian,Lewis,Kristian Lewis,Kristian Lewis,Kristian Lewis,Kristian Lewis
https://eneoli.wikibase.cloud/entity/Q429,https://eneoli.wikibase.cloud/entity/statement/Q429-B6F02624-172F-42F2-A639-15151ECBC0C3,Author,1,Erwan,Le Pipec,Erwan Le Pipec,Erwan Le Pipec,Erwan Le Pipec,Erwan Le Pipec
https://eneoli.wikibase.cloud/entity/Q436,https://eneoli.wikibase.cloud/entity/statement/Q436-8C247F08-B7D4-4F8A-B540-5273A21FAEFD,Author,2,Stéphanie,Lignon,Stéphanie Lignon,Stéphanie Lignon,Stéphanie Lignon,Stéphanie Lignon
https://eneoli.wikibase.cloud/entity/Q448,https://eneoli.wikibase.cloud/entity/statement/Q448-002493BC-6650-481B-B879-73BF374BF4AE,Author,1,Stéphanie,Lignon,Stéphanie Lignon,Stéphanie Lignon,Stéphanie Lignon,Stéphanie Lignon
https://eneoli.wikibase.cloud/entity/Q503,https://eneoli.wikibase.cloud/entity/statement/Q503-5F080119-C342-4DEA-8238-8B7CAF245167,Author,1,Maria Teresa Rijo da Fonseca,Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino
https://eneoli.wikibase.cloud/entity/Q449,https://eneoli.wikibase.cloud/entity/statement/Q449-E5273F9F-F3BF-4AFE-AD81-98E0D0535278,Author,1,Maria Teresa Rijo da Fonseca,Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino
https://eneoli.wikibase.cloud/entity/Q488,https://eneoli.wikibase.cloud/entity/statement/Q488-6706A0E6-0A8D-4409-A725-D38D658252D0,Author,2,Maria Teresa Rijo da Fonseca,Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino,Maria Teresa Rijo da Fonseca Lino
https://eneoli.wikibase.cloud/entity/Q990,https://eneoli.wikibase.cloud/entity/statement/Q990-59E5E9A8-EA6C-4B57-88A4-E2C827E6D557,Author,1,Zhang,Liping,Zhang Liping,Zhang Liping,Zhang Liping,Zhang Liping
https://eneoli.wikibase.cloud/entity/Q1033,https://eneoli.wikibase.cloud/entity/statement/Q1033-F154B9A7-05B8-4747-81A7-7B303CD54077,Author,1,Erica,Lippert,Erica Lippert,Erica Lippert,Erica Lippert,Erica Lippert
