bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://eneoli.wikibase.cloud/entity/Q2392,https://eneoli.wikibase.cloud/entity/statement/Q2392-4997AC31-FD18-4B77-ABD3-EAEBA9A32F92,Author,1,Andreína,Adelstein,Andreína Adelstein,Andreína Adelstein,Andreína Adelstein,Andreína Adelstein
https://eneoli.wikibase.cloud/entity/Q2088,https://eneoli.wikibase.cloud/entity/statement/Q2088-91B867FC-9A5A-4CC6-BA01-ABFCF5C1A69E,Author,2,Andreína,Adelstein,Andreína Adelstein,Andreína Adelstein,Andreína Adelstein,Andreína Adelstein
https://eneoli.wikibase.cloud/entity/Q2253,https://eneoli.wikibase.cloud/entity/statement/Q2253-5723982E-5125-472E-802B-EAB5D75FCFD4,Author,1,Luljeta,Adili-Çeliku,Luljeta Adili-Çeliku,Luljeta Adili-Çeliku,Luljeta Adili-Çeliku,Luljeta Adili-Çeliku
https://eneoli.wikibase.cloud/entity/Q1683,https://eneoli.wikibase.cloud/entity/statement/Q1683-4769781E-51B1-4815-A0D2-6537BC82A94F,Author,1,Khurshid,Ahmad,Khurshid Ahmad,Khurshid Ahmad,Khurshid Ahmad,Khurshid Ahmad
https://eneoli.wikibase.cloud/entity/Q2390,https://eneoli.wikibase.cloud/entity/statement/Q2390-2EC999EA-32AB-45BF-AD65-CAF9F5EE2926,Author,1,Emilio,Alarcos,Emilio Alarcos,Emilio Alarcos,Emilio Alarcos,Emilio Alarcos
https://eneoli.wikibase.cloud/entity/Q2391,https://eneoli.wikibase.cloud/entity/statement/Q2391-AF7AFDEC-DCD3-44F1-A44A-F9066EE5991A,Author,1,Emilio,Alarcos,Emilio Alarcos,Emilio Alarcos,Emilio Alarcos,Emilio Alarcos
https://eneoli.wikibase.cloud/entity/Q1670,https://eneoli.wikibase.cloud/entity/statement/Q1670-C9929A42-B623-47A3-BAD4-7EDE231A2D92,Author,1,Mariëtta,Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts
https://eneoli.wikibase.cloud/entity/Q1675,https://eneoli.wikibase.cloud/entity/statement/Q1675-F2561BEE-0572-443E-855D-78C1D832BBEB,Author,1,Mariëtta,Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts
https://eneoli.wikibase.cloud/entity/Q1678,https://eneoli.wikibase.cloud/entity/statement/Q1678-00A7E391-E5E5-4EA2-B894-BA859C6BF559,Author,1,Mariëtta,Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts
https://eneoli.wikibase.cloud/entity/Q1689,https://eneoli.wikibase.cloud/entity/statement/Q1689-85AE5978-D06A-4A5B-8A56-02628925BA47,Author,1,Mariëtta,Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts,Mariëtta Alberts
https://eneoli.wikibase.cloud/entity/Q1604,https://eneoli.wikibase.cloud/entity/statement/Q1604-E4D5D57A-36BE-4FF4-8CC7-EED43DD0288F,Author,1,Xavier,Albons,Xavier Albons,Xavier Albons,Xavier Albons,Xavier Albons
https://eneoli.wikibase.cloud/entity/Q2388,https://eneoli.wikibase.cloud/entity/statement/Q2388-48413C7A-231E-4878-A61F-1B4FE001FF39,Author,1,Santiago,Alcoba,Santiago Alcoba,Santiago Alcoba,Santiago Alcoba,Santiago Alcoba
https://eneoli.wikibase.cloud/entity/Q2389,https://eneoli.wikibase.cloud/entity/statement/Q2389-B7F95866-B664-49E1-B800-BCDF6CE14B6F,Author,1,Santiago,Alcoba,Santiago Alcoba,Santiago Alcoba,Santiago Alcoba,Santiago Alcoba
https://eneoli.wikibase.cloud/entity/Q2204,https://eneoli.wikibase.cloud/entity/statement/Q2204-108E3D58-C32A-4C28-B7B8-24C6F4B5BC65,Author,1,Agnė,Aleksaitė,Agnė Aleksaitė,Agnė Aleksaitė,Agnė Aleksaitė,Agnė Aleksaitė
https://eneoli.wikibase.cloud/entity/Q2398,https://eneoli.wikibase.cloud/entity/statement/Q2398-A53E198B-F65B-453A-B682-4902A82D583C,Author,1,John,Algeo,John Algeo,John Algeo,John Algeo,John Algeo
https://eneoli.wikibase.cloud/entity/Q2091,https://eneoli.wikibase.cloud/entity/statement/Q2091-3DD19AFC-CF58-41AF-A85D-5F82499B193C,Author,2,Maria Lúcia,Almeida,Maria Lúcia Almeida,Maria Lúcia Almeida,Maria Lúcia Almeida,Maria Lúcia Almeida
https://eneoli.wikibase.cloud/entity/Q2312,https://eneoli.wikibase.cloud/entity/statement/Q2312-C7D1CC02-243E-4FED-9408-2F6680D093B1,Author,1,Jana,Altmanova,Jana Altmanova,Jana Altmanova,Jana Altmanova,Jana Altmanova
https://eneoli.wikibase.cloud/entity/Q2087,https://eneoli.wikibase.cloud/entity/statement/Q2087-31FEAE09-597C-46D9-9091-E02D2A3AB197,Author,1,Ieda,Alves,Ieda Alves,Ieda Alves,Ieda Alves,Ieda Alves
https://eneoli.wikibase.cloud/entity/Q1663,https://eneoli.wikibase.cloud/entity/statement/Q1663-D30EA253-AA38-4557-8451-29EDCFD80831,Author,1,Ieda Maria,Alves,Ieda Maria Alves,Ieda Maria Alves,Ieda Maria Alves,Ieda Maria Alves
https://eneoli.wikibase.cloud/entity/Q2040,https://eneoli.wikibase.cloud/entity/statement/Q2040-9B9B785F-9DB4-42CD-A5F5-D5D9980128C8,Author,3,Katia Emmerck,Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade
https://eneoli.wikibase.cloud/entity/Q2102,https://eneoli.wikibase.cloud/entity/statement/Q2102-5D5E1F68-302A-48DE-B042-49B196E13743,Author,1,Katia Emmerck,Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade,Katia Emmerck Andrade
https://eneoli.wikibase.cloud/entity/Q2103,https://eneoli.wikibase.cloud/entity/statement/Q2103-3F5BB2E9-B723-4533-A96C-9D355FC2B191,Author,1,Katia Emmerick,Andrade,Katia Emmerick Andrade,Katia Emmerick Andrade,Katia Emmerick Andrade,Katia Emmerick Andrade
https://eneoli.wikibase.cloud/entity/Q2173,https://eneoli.wikibase.cloud/entity/statement/Q2173-AE78F1E8-16AA-4C9E-ACA5-60AD34102905,Author,2,Anastasiadi-Simeonidi,Anna,Anastasiadi-Simeonidi Anna,Anastasiadi-Simeonidi Anna,Anastasiadi-Simeonidi Anna,Anastasiadi-Simeonidi Anna
https://eneoli.wikibase.cloud/entity/Q2292,https://eneoli.wikibase.cloud/entity/statement/Q2292-8B097618-BC0D-4409-B654-06C64F938014,Author,1,Raúl,Araya Tauler,Raúl Araya Tauler,Raúl Araya Tauler,Raúl Araya Tauler,Raúl Araya Tauler
https://eneoli.wikibase.cloud/entity/Q2104,https://eneoli.wikibase.cloud/entity/statement/Q2104-E219F072-A1B5-4BB4-97E9-A0AC71F4C316,Author,1,Gabriel Antunes,Araújo,Gabriel Antunes Araújo,Gabriel Antunes Araújo,Gabriel Antunes Araújo,Gabriel Antunes Araújo
https://eneoli.wikibase.cloud/entity/Q2095,https://eneoli.wikibase.cloud/entity/statement/Q2095-23EAE076-0F21-4B21-A915-29CBD80EA23A,Author,1,Nilsa,Areán-García,Nilsa Areán-García,Nilsa Areán-García,Nilsa Areán-García,Nilsa Areán-García
https://eneoli.wikibase.cloud/entity/Q2357,https://eneoli.wikibase.cloud/entity/statement/Q2357-1C96CEBB-85BE-44BB-8799-F761824C383B,Author,3,Pierre J. L.,Arnaud,Pierre J. L. Arnaud,Pierre J. L. Arnaud,Pierre J. L. Arnaud,Pierre J. L. Arnaud
https://eneoli.wikibase.cloud/entity/Q2181,https://eneoli.wikibase.cloud/entity/statement/Q2181-29BFACA1-E339-4662-992A-5DC207198824,Author,1,Sabine,Arndt-Lappe,Sabine Arndt-Lappe,Sabine Arndt-Lappe,Sabine Arndt-Lappe,Sabine Arndt-Lappe
https://eneoli.wikibase.cloud/entity/Q2100,https://eneoli.wikibase.cloud/entity/statement/Q2100-BC9D9FDF-3A03-4349-9698-7F30876A4BE1,Author,2,Vitor,Augusto Nóbrega,Vitor Augusto Nóbrega,Vitor Augusto Nóbrega,Vitor Augusto Nóbrega,Vitor Augusto Nóbrega
https://eneoli.wikibase.cloud/entity/Q1614,https://eneoli.wikibase.cloud/entity/statement/Q1614-7F48905C-442B-4E3A-9DB5-B4AADC80C23A,Author,1,Katrín,Axelsdóttir,Katrín Axelsdóttir,Katrín Axelsdóttir,Katrín Axelsdóttir,Katrín Axelsdóttir
https://eneoli.wikibase.cloud/entity/Q1697,https://eneoli.wikibase.cloud/entity/statement/Q1697-E857C3E8-5F05-4FB4-A328-906D00B088B2,Author,1,Jens,Axelsen,Jens Axelsen,Jens Axelsen,Jens Axelsen,Jens Axelsen
https://eneoli.wikibase.cloud/entity/Q1723,https://eneoli.wikibase.cloud/entity/statement/Q1723-4F409F99-EE5B-4502-A0D2-EBC57EE7C536,Author,1,John,Ayto,John Ayto,John Ayto,John Ayto,John Ayto
https://eneoli.wikibase.cloud/entity/Q2326,https://eneoli.wikibase.cloud/entity/statement/Q2326-E601A1DB-46B6-4FFD-994D-C50296D4A672,Author,1,Françoise,Bacquelaine,Françoise Bacquelaine,Françoise Bacquelaine,Françoise Bacquelaine,Françoise Bacquelaine
https://eneoli.wikibase.cloud/entity/Q1620,https://eneoli.wikibase.cloud/entity/statement/Q1620-5524DF47-AFE0-42DF-838D-588424D848FC,Author,1,Stefanie,Bade,Stefanie Bade,Stefanie Bade,Stefanie Bade,Stefanie Bade
https://eneoli.wikibase.cloud/entity/Q2367,https://eneoli.wikibase.cloud/entity/statement/Q2367-A419CCEF-C6F8-4605-BA01-D268C96D8BC4,Author,1,Pere,Balañà i Abadia,Pere Balañà i Abadia,Pere Balañà i Abadia,Pere Balañà i Abadia,Pere Balañà i Abadia
https://eneoli.wikibase.cloud/entity/Q2365,https://eneoli.wikibase.cloud/entity/statement/Q2365-0A8F82DE-FC41-45ED-8708-77AA8FF60F2D,Author,1,Isabel,Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro
https://eneoli.wikibase.cloud/entity/Q2239,https://eneoli.wikibase.cloud/entity/statement/Q2239-153D0D33-3333-4A13-917B-006B908D4F71,Author,1,Isabel,Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro
https://eneoli.wikibase.cloud/entity/Q2240,https://eneoli.wikibase.cloud/entity/statement/Q2240-EB07C48A-92FB-4365-8EC7-7B929816DE2C,Author,1,Isabel,Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro,Isabel Balteiro
https://eneoli.wikibase.cloud/entity/Q1690,https://eneoli.wikibase.cloud/entity/statement/Q1690-FEB3DF1C-A77A-47D4-B836-7A4A818BCEE2,Author,3,Sílvia,Barbosa,Sílvia Barbosa,Sílvia Barbosa,Sílvia Barbosa,Sílvia Barbosa
https://eneoli.wikibase.cloud/entity/Q2360,https://eneoli.wikibase.cloud/entity/statement/Q2360-184825E8-190B-4B22-8C37-345A5A1C23FE,Author,1,Alejandro,Barrena Jurado,Alejandro Barrena Jurado,Alejandro Barrena Jurado,Alejandro Barrena Jurado,Alejandro Barrena Jurado
https://eneoli.wikibase.cloud/entity/Q1650,https://eneoli.wikibase.cloud/entity/statement/Q1650-9861629A-46F6-417B-8B82-246BF8E60F3D,Author,1,Amadeu Teófilo de,Barros,Amadeu Teófilo de Barros,Amadeu Teófilo de Barros,Amadeu Teófilo de Barros,Amadeu Teófilo de Barros
https://eneoli.wikibase.cloud/entity/Q2401,https://eneoli.wikibase.cloud/entity/statement/Q2401-0BB2847D-4A52-4E91-8BE4-AC7F7638A9FE,Author,1,Christian,Bassac,Christian Bassac,Christian Bassac,Christian Bassac,Christian Bassac
https://eneoli.wikibase.cloud/entity/Q1605,https://eneoli.wikibase.cloud/entity/statement/Q1605-1DC34530-BEAF-4E1C-912E-904A7C3D8ADB,Author,1,Patrizia Collina,Bastianetto,Patrizia Collina Bastianetto,Patrizia Collina Bastianetto,Patrizia Collina Bastianetto,Patrizia Collina Bastianetto
https://eneoli.wikibase.cloud/entity/Q2093,https://eneoli.wikibase.cloud/entity/statement/Q2093-C1AEAC7A-C8F7-4480-A146-0B31B6AD316A,Author,1,Margarida,Basílio,Margarida Basílio,Margarida Basílio,Margarida Basílio,Margarida Basílio
https://eneoli.wikibase.cloud/entity/Q2384,https://eneoli.wikibase.cloud/entity/statement/Q2384-1EB1944D-21DC-4D75-B630-FD04B46BC42D,Author,1,Outi,Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El
https://eneoli.wikibase.cloud/entity/Q2161,https://eneoli.wikibase.cloud/entity/statement/Q2161-6840BA26-0B54-4CDD-979F-D40E900EF388,Author,1,Outi,Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El
https://eneoli.wikibase.cloud/entity/Q2180,https://eneoli.wikibase.cloud/entity/statement/Q2180-20E91F05-9151-48D9-948E-88F5614B82C0,Author,1,Outi,Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El,Outi Bat-El
https://eneoli.wikibase.cloud/entity/Q2200,https://eneoli.wikibase.cloud/entity/statement/Q2200-C0FA0927-DA47-4D4C-A34F-433E66673A78,Author,3,Outi,Bat‑El,Outi Bat‑El,Outi Bat‑El,Outi Bat‑El,Outi Bat‑El
https://eneoli.wikibase.cloud/entity/Q2400,https://eneoli.wikibase.cloud/entity/statement/Q2400-FAE29A0D-359B-48C9-B0B4-E0958E94E4DD,Author,1,Laurie,Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer
https://eneoli.wikibase.cloud/entity/Q2176,https://eneoli.wikibase.cloud/entity/statement/Q2176-8162EE12-7A16-4871-9C9E-2804A02FF996,Author,1,Laurie,Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer
https://eneoli.wikibase.cloud/entity/Q2348,https://eneoli.wikibase.cloud/entity/statement/Q2348-00D7B056-05BD-46CE-A63D-75590609EE48,Author,1,Laurie,Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer,Laurie Bauer
https://eneoli.wikibase.cloud/entity/Q2178,https://eneoli.wikibase.cloud/entity/statement/Q2178-C5DC0258-CDAF-4EA9-A520-E2D071845998,Author,1,N.,Beliaeva,N. Beliaeva,N. Beliaeva,N. Beliaeva,N. Beliaeva
https://eneoli.wikibase.cloud/entity/Q2397,https://eneoli.wikibase.cloud/entity/statement/Q2397-6CC49DA3-5ACF-4AE9-B377-B4F11B050F31,Author,1,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2176,https://eneoli.wikibase.cloud/entity/statement/Q2176-BDB0FBCC-1B04-40AA-82D4-6B22D9A01510,Author,2,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2177,https://eneoli.wikibase.cloud/entity/statement/Q2177-207CAC83-389B-4DA2-8A47-C2EE1DEB26DC,Author,1,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2179,https://eneoli.wikibase.cloud/entity/statement/Q2179-D02D519B-7867-4321-AEBC-35053A42D8F6,Author,1,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2320,https://eneoli.wikibase.cloud/entity/statement/Q2320-62D219E9-6ACF-4A89-8BDA-582AEC2ABF94,Author,1,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2347,https://eneoli.wikibase.cloud/entity/statement/Q2347-47531AE9-E26D-4C1C-AC64-52C2D781F0F4,Author,2,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q2242,https://eneoli.wikibase.cloud/entity/statement/Q2242-6CDFBD8E-2C5F-4BD4-961C-707402254361,Author,1,Natalia,Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva,Natalia Beliaeva
https://eneoli.wikibase.cloud/entity/Q1674,https://eneoli.wikibase.cloud/entity/statement/Q1674-E4D32A2A-B560-41AD-83C8-7AE43BF3305B,Author,2,Juraj,Benić,Juraj Benić,Juraj Benić,Juraj Benić,Juraj Benić
https://eneoli.wikibase.cloud/entity/Q1704,https://eneoli.wikibase.cloud/entity/statement/Q1704-4A9795E1-3B7B-40CB-9AD2-768B4702E0E0,Author,1,Radia,Benzehra,Radia Benzehra,Radia Benzehra,Radia Benzehra,Radia Benzehra
https://eneoli.wikibase.cloud/entity/Q1634,https://eneoli.wikibase.cloud/entity/statement/Q1634-B9DB6A31-3A57-4D93-AC3D-C53D99E3E7C4,Author,2,Juliana,Bercci Barbosa,Juliana Bercci Barbosa,Juliana Bercci Barbosa,Juliana Bercci Barbosa,Juliana Bercci Barbosa
https://eneoli.wikibase.cloud/entity/Q2182,https://eneoli.wikibase.cloud/entity/statement/Q2182-CBD039CC-232A-4FE4-A880-9A1D4D624CF9,Author,1,Gustav Adolf,Bergström,Gustav Adolf Bergström,Gustav Adolf Bergström,Gustav Adolf Bergström,Gustav Adolf Bergström
https://eneoli.wikibase.cloud/entity/Q1633,https://eneoli.wikibase.cloud/entity/statement/Q1633-9E714E3B-82F3-4954-AF4D-18295C58A1E3,Author,2,Haraldur,Bernharðsson,Haraldur Bernharðsson,Haraldur Bernharðsson,Haraldur Bernharðsson,Haraldur Bernharðsson
https://eneoli.wikibase.cloud/entity/Q2241,https://eneoli.wikibase.cloud/entity/statement/Q2241-B74F7E5C-1B4C-4EE3-9D46-ACE0C3A3573E,Author,1,Pier Marco,Bertinetto,Pier Marco Bertinetto,Pier Marco Bertinetto,Pier Marco Bertinetto,Pier Marco Bertinetto
https://eneoli.wikibase.cloud/entity/Q2321,https://eneoli.wikibase.cloud/entity/statement/Q2321-E2E1C3C7-FA86-4D55-9D0B-3D9C90FB396C,Author,2,Herve,Bihan,Herve Bihan,Herve Bihan,Herve Bihan,Herve Bihan
https://eneoli.wikibase.cloud/entity/Q1644,https://eneoli.wikibase.cloud/entity/statement/Q1644-0D5514A8-CECC-41CD-915F-CC6441203729,Author,2,Mertcan,Bilginsoy,Mertcan Bilginsoy,Mertcan Bilginsoy,Mertcan Bilginsoy,Mertcan Bilginsoy
https://eneoli.wikibase.cloud/entity/Q2147,https://eneoli.wikibase.cloud/entity/statement/Q2147-4D71F3F2-52E3-46F5-A121-5A68DAD580A9,Author,1,Kristín,Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir
https://eneoli.wikibase.cloud/entity/Q1617,https://eneoli.wikibase.cloud/entity/statement/Q1617-6DAD69D2-D551-4AB3-9070-E7BCDEA59B6D,Author,1,Kristín,Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir
https://eneoli.wikibase.cloud/entity/Q1619,https://eneoli.wikibase.cloud/entity/statement/Q1619-E350F82F-EFBB-4E36-A6D6-F3E7B757BF6E,Author,1,Kristín,Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir
https://eneoli.wikibase.cloud/entity/Q1631,https://eneoli.wikibase.cloud/entity/statement/Q1631-E8FBBB9C-E39E-4A9A-AAD3-04744E152286,Author,2,Kristín,Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir,Kristín Bjarnadóttir
https://eneoli.wikibase.cloud/entity/Q2318,https://eneoli.wikibase.cloud/entity/statement/Q2318-39160EA9-E926-4A90-910D-F627F628DE76,Author,1,Olivier,Bollig,Olivier Bollig,Olivier Bollig,Olivier Bollig,Olivier Bollig
https://eneoli.wikibase.cloud/entity/Q2368,https://eneoli.wikibase.cloud/entity/statement/Q2368-8A157C74-60B7-48FD-99C1-948D888C2971,Author,1,Marc,Bonhomme,Marc Bonhomme,Marc Bonhomme,Marc Bonhomme,Marc Bonhomme
https://eneoli.wikibase.cloud/entity/Q1710,https://eneoli.wikibase.cloud/entity/statement/Q1710-DC844DBD-C807-4DB4-A551-05F44F5E1FB6,Author,1,Lukasz,Borchmann,Lukasz Borchmann,Lukasz Borchmann,Lukasz Borchmann,Lukasz Borchmann
https://eneoli.wikibase.cloud/entity/Q2358,https://eneoli.wikibase.cloud/entity/statement/Q2358-9BF26EC2-9F17-480B-9B31-4C20EB4F8408,Author,1,Susanne R.,Borgwaldt,Susanne R. Borgwaldt,Susanne R. Borgwaldt,Susanne R. Borgwaldt,Susanne R. Borgwaldt
https://eneoli.wikibase.cloud/entity/Q2358,https://eneoli.wikibase.cloud/entity/statement/Q2358-7A1A7521-F0D2-4EC6-8001-52CED5B80B1C,Author,3,Arpita,Bose,Arpita Bose,Arpita Bose,Arpita Bose,Arpita Bose
https://eneoli.wikibase.cloud/entity/Q2255,https://eneoli.wikibase.cloud/entity/statement/Q2255-D8819F1D-EA5E-4982-B23A-167CED12620F,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2256,https://eneoli.wikibase.cloud/entity/statement/Q2256-CD5AA498-7ABC-46FB-96F2-E961C2EE3F48,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2257,https://eneoli.wikibase.cloud/entity/statement/Q2257-87A8AD85-DF33-423B-996B-4F2650E8C8DF,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2258,https://eneoli.wikibase.cloud/entity/statement/Q2258-A1C479B1-6E84-4ED0-9A2A-B17CBCC198C5,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2259,https://eneoli.wikibase.cloud/entity/statement/Q2259-36EFDE24-6ACE-4B09-8B96-976B763D6941,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2260,https://eneoli.wikibase.cloud/entity/statement/Q2260-6F0E0E0E-C28A-4F69-9F26-ED88BBC7D30F,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2261,https://eneoli.wikibase.cloud/entity/statement/Q2261-2B6C2DAF-DF97-4CC6-86D6-4CEFDE5D2030,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q2262,https://eneoli.wikibase.cloud/entity/statement/Q2262-EBF97A82-C933-40AA-ACF4-34036E7A9B5C,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
